id	data	x	y	z	theta	size	parent	uniqueCode
1	Images/681/sec0/sec0_01.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	1	4
2	Images/681/sec1/sec1_01.jpg,Wooden_thin2	4	7.699999999999999	-54.6	0,11.09834,0	1.4	1	5
3	Images/681/sec2/sec2_01.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	1	6
4	Images/681/sec2/sec2_02.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	1	7
5	Images/681/sec2/sec2_03.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000004	0,11.09834,0	1.4	1	8
6	Images/681/sec2/sec2_04.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	1	9
7	Images/681/sec2/sec2_05.jpg,Wooden_thin2	4	7.699999999999999	23.39999999999999	0,11.09834,0	1.4	1	10
8	Images/681/sec3/sec3_01.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	1	11
9	Images/681/sec3/sec3_02.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	1	12
10	Images/681/sec3/sec3_03.jpg,Wooden_thin2	4	7.699999999999999	70.2	0,11.09834,0	1.4	1	13
11	Images/681/sec3/sec3_04.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	2	14
12	Images/681/sec3/sec3_05.jpg,Wooden_thin2	4	7.699999999999999	-54.6	0,11.09834,0	1.4	2	15
13	Images/681/sec3/sec3_06.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	2	16
14	Images/681/sec3/sec3_07.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	2	17
15	Images/681/sec4/sec4_01.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000004	0,11.09834,0	1.4	2	18
16	Images/681/sec5/sec5_01.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	2	19
17	Images/681/sec5/sec5_02.jpg,Wooden_thin2	4	7.699999999999999	23.39999999999999	0,11.09834,0	1.4	2	20
18	Images/681/sec5/sec5_03.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	2	21
19	Images/681/sec6/sec6_01.jpg,Wooden_thin2	4	7.699999999999999	54.599999999999994	0,11.09834,0	1.4	2	22
20	Images/681/sec6/sec6_02.jpg,Wooden_thin2	4	7.699999999999999	70.2	0,11.09834,0	1.4	2	23
21	Images/681/sec7/sec7_01.jpg,Wooden_thin2	4	7.699999999999999	-70.2	0,11.09834,0	1.4	3	24
22	Images/681/sec7/sec7_02.jpg,Wooden_thin2	4	7.699999999999999	-54.6	0,11.09834,0	1.4	3	25
23	Images/681/sec8/sec8_01.jpg,Wooden_thin2	4	7.699999999999999	-39.0	0,11.09834,0	1.4	3	26
24	Images/681/sec9/sec9_01.jpg,Wooden_thin2	4	7.699999999999999	-23.400000000000006	0,11.09834,0	1.4	3	27
25	Images/681/sec10/sec10_01.jpg,Wooden_thin2	4	7.699999999999999	-7.800000000000004	0,11.09834,0	1.4	3	28
26	Images/681/sec10/sec10_02.jpg,Wooden_thin2	4	7.699999999999999	7.799999999999997	0,11.09834,0	1.4	3	29
27	Images/681/sec10/sec10_03.jpg,Wooden_thin2	4	7.699999999999999	23.39999999999999	0,11.09834,0	1.4	3	30
28	Images/681/sec11/sec11_01.jpg,Wooden_thin2	4	7.699999999999999	39.0	0,11.09834,0	1.4	3	31
